sample_id,relative_path,filename,ground_truth_index,synset,class_name,split,sha256
b0388,data/raw/imagenette2-320/val/n03425413/n03425413_12711.JPEG,n03425413_12711.JPEG,571,n03425413,gas_pump,val,e3ec1b53e72172ccb41e19179b40181c2a1e9ee5b5ce9e7feb5f8aeb5fffa996
b0389,data/raw/imagenette2-320/val/n03425413/n03425413_1911.JPEG,n03425413_1911.JPEG,571,n03425413,gas_pump,val,50583ef9cb72317fbbd0366ad5284c1f0d58f75f9aaaedbdc2251b16ef6a08ec
b0390,data/raw/imagenette2-320/val/n03425413/n03425413_8302.JPEG,n03425413_8302.JPEG,571,n03425413,gas_pump,val,b20bfa067b4d577080bc3526556892c33680b558e996cde649e767b4f4502fd9
b0391,data/raw/imagenette2-320/val/n03425413/n03425413_21032.JPEG,n03425413_21032.JPEG,571,n03425413,gas_pump,val,1a950231b095b2ca3fc3d86adfad503b0d5e4912b5e50488a51d411294f83b8b
b0392,data/raw/imagenette2-320/val/n03425413/n03425413_16220.JPEG,n03425413_16220.JPEG,571,n03425413,gas_pump,val,768cb19574d7f6d51b005271948b40aa4f7e9ae4ab2bca100049761348315430
b0393,data/raw/imagenette2-320/val/n03425413/n03425413_691.JPEG,n03425413_691.JPEG,571,n03425413,gas_pump,val,aa4c3ef53ecb42ab527b7959560c4f0efcfebac57efccaff55260535d459b53f
b0394,data/raw/imagenette2-320/val/n03425413/ILSVRC2012_val_00004860.JPEG,ILSVRC2012_val_00004860.JPEG,571,n03425413,gas_pump,val,59e277b577a641a9e5c5256e4aa839a5286d28ee200e7dc1bc45e32f23a80f86
b0395,data/raw/imagenette2-320/val/n03425413/n03425413_2141.JPEG,n03425413_2141.JPEG,571,n03425413,gas_pump,val,00c31b237a237c2d66bd0c1e6c806526ee2c565103828e41668b4b327b520fa5
b0396,data/raw/imagenette2-320/val/n03425413/n03425413_5732.JPEG,n03425413_5732.JPEG,571,n03425413,gas_pump,val,5483795d0a3dbed9a968422b001741ae672d3b4156fc3aed928d06213a68fc63
b0397,data/raw/imagenette2-320/val/n03425413/n03425413_9051.JPEG,n03425413_9051.JPEG,571,n03425413,gas_pump,val,fbcf816ad5b82c359e3dbd1ccd13402ced623f4c8b6d478a5c4fcd8c2c9b130b
b0398,data/raw/imagenette2-320/val/n03425413/n03425413_12712.JPEG,n03425413_12712.JPEG,571,n03425413,gas_pump,val,1ef4a942467b8843c35dcaaac2cc2dc2c3e65e2a33d41c5632b059256975e923
b0399,data/raw/imagenette2-320/val/n03425413/n03425413_16992.JPEG,n03425413_16992.JPEG,571,n03425413,gas_pump,val,f24f6a80c35c8e8fc57e6da3375d8cc7da3dd76983e9fad480d7d186de70efb5
b0400,data/raw/imagenette2-320/val/n03445777/n03445777_3981.JPEG,n03445777_3981.JPEG,574,n03445777,golf_ball,val,8f305faffb81efaba93df9f51b1bb3da444146064178f9b88241d3544d92c2fd
b0401,data/raw/imagenette2-320/val/n03445777/n03445777_9340.JPEG,n03445777_9340.JPEG,574,n03445777,golf_ball,val,f80424cd445436688d93bc67d55ba1703021d57b60879376f08f97c59bd47cc2
b0402,data/raw/imagenette2-320/val/n03445777/n03445777_3391.JPEG,n03445777_3391.JPEG,574,n03445777,golf_ball,val,6bdc1ce6b3ec7276bdfacc535565d9c03a41ab8ea0858ea5d62796fc4861ef98
b0403,data/raw/imagenette2-320/val/n03445777/n03445777_7091.JPEG,n03445777_7091.JPEG,574,n03445777,golf_ball,val,659af0dd6288550a45f1be22cec4baf0a525c491ee723fafef0265d458852a99
b0404,data/raw/imagenette2-320/val/n03445777/n03445777_16331.JPEG,n03445777_16331.JPEG,574,n03445777,golf_ball,val,12cb2da86f742e75c9ead24e4707d519418087bc4bfa948d6a405a7b992881ee
b0405,data/raw/imagenette2-320/val/n03445777/n03445777_5592.JPEG,n03445777_5592.JPEG,574,n03445777,golf_ball,val,23aab32f2299ac2500bf82c3b9fa79f0efaf63fffe9428b9536043c0012b3441
b0406,data/raw/imagenette2-320/val/n03445777/n03445777_12920.JPEG,n03445777_12920.JPEG,574,n03445777,golf_ball,val,4ff760d5433c049813234406570e275971ebcb7f289a00ad8eaa906c89ae506f
b0407,data/raw/imagenette2-320/val/n03445777/n03445777_4211.JPEG,n03445777_4211.JPEG,574,n03445777,golf_ball,val,938f88aab8afa77d9bf7b3079a7f217db97c56bc1c4e09734ba1e5ea6b9e3939
b0408,data/raw/imagenette2-320/val/n03445777/n03445777_9120.JPEG,n03445777_9120.JPEG,574,n03445777,golf_ball,val,bb4cbc61ed3e4d87ff0ffa514d60ce5234d8095c09411aab286d0b95b0784de2
b0409,data/raw/imagenette2-320/val/n03445777/n03445777_340.JPEG,n03445777_340.JPEG,574,n03445777,golf_ball,val,e6af84a9bc9ee6da4b8ba764362e78c2ae9d620bf5131810ce924695880cf1ec
b0410,data/raw/imagenette2-320/val/n03445777/n03445777_20400.JPEG,n03445777_20400.JPEG,574,n03445777,golf_ball,val,e0d5bd8e10f55e9ff6820f1aa06cf6c958bd857f20ef48ce62d9c054703878f3
b0411,data/raw/imagenette2-320/val/n03445777/n03445777_3090.JPEG,n03445777_3090.JPEG,574,n03445777,golf_ball,val,8ab13979f5b016a06069bef50f0e5f79abe837cf08528df3d84df1b44b0d87c9
b0412,data/raw/imagenette2-320/val/n03445777/n03445777_1152.JPEG,n03445777_1152.JPEG,574,n03445777,golf_ball,val,e9ca20e2b12cd4025a0860881b2df704dd9ed6e9201f37243db83e774065c8b6
b0413,data/raw/imagenette2-320/val/n03445777/n03445777_7442.JPEG,n03445777_7442.JPEG,574,n03445777,golf_ball,val,ac65186a89ca950759d3f434cd0238c7eabffbddad191a886c7e95d53c7d3de5
b0414,data/raw/imagenette2-320/val/n03445777/n03445777_7580.JPEG,n03445777_7580.JPEG,574,n03445777,golf_ball,val,b360d2eec1865005cca11cf517b38f1732a539a140965c0a3a3b9a560cccdc59
b0415,data/raw/imagenette2-320/val/n03445777/n03445777_10760.JPEG,n03445777_10760.JPEG,574,n03445777,golf_ball,val,ea348b54abc6716e16de52031b28d7c9fa0bad92314cf5aafc0884d9c258cd3e
b0416,data/raw/imagenette2-320/val/n03445777/n03445777_10632.JPEG,n03445777_10632.JPEG,574,n03445777,golf_ball,val,1201404dfa1c5e3c49ea759dfa47c65521dad017545943217e397ab246a671d4
b0417,data/raw/imagenette2-320/val/n03445777/n03445777_7652.JPEG,n03445777_7652.JPEG,574,n03445777,golf_ball,val,d748174c2eb748bbe8afa57f4f9ca34a0b9b22d9b7a236965d4f769b313b8cd9
b0418,data/raw/imagenette2-320/val/n03445777/n03445777_7691.JPEG,n03445777_7691.JPEG,574,n03445777,golf_ball,val,1ba865b9ae67f28f096ceab80e258860d0e4d00ca48a7422ce4757cf0290f70f
b0419,data/raw/imagenette2-320/val/n03445777/n03445777_11150.JPEG,n03445777_11150.JPEG,574,n03445777,golf_ball,val,7d77ee73535c5f617283fb6e1ad399def28101bc64adf27cb0149bab60bde5cd
b0420,data/raw/imagenette2-320/val/n03445777/n03445777_3612.JPEG,n03445777_3612.JPEG,574,n03445777,golf_ball,val,418fd8c422f4dbd391e6f90550a272c9dd13fbc9f405dbf5af8345bcac69bdd9
b0421,data/raw/imagenette2-320/val/n03445777/n03445777_3471.JPEG,n03445777_3471.JPEG,574,n03445777,golf_ball,val,15e55b3761f6dfd506ff832d8a79736ca0b555378a71b8a037037dcbba394fe0
b0422,data/raw/imagenette2-320/val/n03445777/n03445777_16392.JPEG,n03445777_16392.JPEG,574,n03445777,golf_ball,val,5ff9dca021d281866bc62030da5748a80a3025c5b3953b4b8fee126b6ce9b12c
b0423,data/raw/imagenette2-320/val/n03445777/n03445777_8790.JPEG,n03445777_8790.JPEG,574,n03445777,golf_ball,val,7b547ef8f43d147edfa3d03af1726bbe68feb04c7fc89c88c2c712d0e48b28fb
b0424,data/raw/imagenette2-320/val/n03445777/n03445777_11122.JPEG,n03445777_11122.JPEG,574,n03445777,golf_ball,val,b29e1530bca9bc0d26742063faa807b2a06e2ec49b5480d30feeef89949fe8dc
b0425,data/raw/imagenette2-320/val/n03445777/n03445777_4371.JPEG,n03445777_4371.JPEG,574,n03445777,golf_ball,val,f4bf3cd9a292dca0cd72d80322252a3868f9f7ae4e364e8405d357f593c4c713
b0426,data/raw/imagenette2-320/val/n03445777/n03445777_4930.JPEG,n03445777_4930.JPEG,574,n03445777,golf_ball,val,3dd8d2f17e99ff8df71697a16566425a953d4fd14811706fd7dc8d3cee36ada9
b0427,data/raw/imagenette2-320/val/n03445777/n03445777_13462.JPEG,n03445777_13462.JPEG,574,n03445777,golf_ball,val,755620aa6a6fbfba694a9b5786cdd47132c7b94cf7fb95933881ab83ff1da147
b0428,data/raw/imagenette2-320/val/n03445777/n03445777_1971.JPEG,n03445777_1971.JPEG,574,n03445777,golf_ball,val,e9edf5d2a482ac038e11d78d8f38f178887c2bb358d07a9c147cf68c17f01435
b0429,data/raw/imagenette2-320/val/n03445777/n03445777_6360.JPEG,n03445777_6360.JPEG,574,n03445777,golf_ball,val,a3d24f5edfc7c67725d3d7a7baeb05d2810f37ebceb6bf08cde685fc5dea0a9f
b0430,data/raw/imagenette2-320/val/n03445777/n03445777_3410.JPEG,n03445777_3410.JPEG,574,n03445777,golf_ball,val,1c6a91ff329ff83b997826414e2dd3dda193e4e3203c483065207951a413b392
b0431,data/raw/imagenette2-320/val/n03445777/n03445777_2251.JPEG,n03445777_2251.JPEG,574,n03445777,golf_ball,val,f3e23d901730e5515b55351f7015b03ef7c99cd683b1028fabf6973d8f4f787e
b0432,data/raw/imagenette2-320/val/n03445777/n03445777_1962.JPEG,n03445777_1962.JPEG,574,n03445777,golf_ball,val,6ada8d139cd1d8c7c43aca9d557ca0389f66030a4d16260f7c51bd2b94da4408
b0433,data/raw/imagenette2-320/val/n03445777/n03445777_5590.JPEG,n03445777_5590.JPEG,574,n03445777,golf_ball,val,47c616777337e2e0abd82b39a5c955a64a7631bf105dba7b2e38ef17f508542a
b0434,data/raw/imagenette2-320/val/n03445777/n03445777_13490.JPEG,n03445777_13490.JPEG,574,n03445777,golf_ball,val,58ee5c734f153ab46d0e46865e209bd96adc9801cb5e4d9e59a598fe5b6c1b01
b0435,data/raw/imagenette2-320/val/n03445777/n03445777_7011.JPEG,n03445777_7011.JPEG,574,n03445777,golf_ball,val,de9ed56c8caa44800cadc760249df2c7318e43964215a24745dc30a298d91b95
b0436,data/raw/imagenette2-320/val/n03445777/n03445777_9740.JPEG,n03445777_9740.JPEG,574,n03445777,golf_ball,val,b49580279af5620321f8616860f615ceecf479d82d7f0c7487a685c9fdc9e191
b0437,data/raw/imagenette2-320/val/n03445777/n03445777_7181.JPEG,n03445777_7181.JPEG,574,n03445777,golf_ball,val,a93833f9c43bc9c23168a2b3db64cf490a23ed53cb7fbdbba81287fdef6dc2a7
b0438,data/raw/imagenette2-320/val/n03445777/n03445777_5812.JPEG,n03445777_5812.JPEG,574,n03445777,golf_ball,val,aa07eab71625c4d0913d0e4097330bc5c5b5e1693af54fb5405455373166d758
b0439,data/raw/imagenette2-320/val/n03445777/n03445777_18631.JPEG,n03445777_18631.JPEG,574,n03445777,golf_ball,val,f871e68fa97312c04ead229d2cfd8860945a13c496adc2ee8a788b29f31475e1
b0440,data/raw/imagenette2-320/val/n03445777/n03445777_5031.JPEG,n03445777_5031.JPEG,574,n03445777,golf_ball,val,661234e8d6250df324b56eac21a3257d374178a59f4878850fc447348263caf5
b0441,data/raw/imagenette2-320/val/n03445777/n03445777_7372.JPEG,n03445777_7372.JPEG,574,n03445777,golf_ball,val,3607d310046db32c7c7952c0e6ca3711b3aea3e6e5444b88471c23c595c5769b
b0442,data/raw/imagenette2-320/val/n03445777/n03445777_832.JPEG,n03445777_832.JPEG,574,n03445777,golf_ball,val,cff915253a1d873342675d48249c524a3dd26b005799619cc653289115ba2b6b
b0443,data/raw/imagenette2-320/val/n03445777/n03445777_6451.JPEG,n03445777_6451.JPEG,574,n03445777,golf_ball,val,dc0ed051e43da7ecbfaaf5a93e1f3c74fab99ff04ada06b97d70caf1334bc182
b0444,data/raw/imagenette2-320/val/n03445777/n03445777_3992.JPEG,n03445777_3992.JPEG,574,n03445777,golf_ball,val,b2769c3fa9a97469a4277abc7ad29d169b0aadd106fa0069f9edf647d365f3ae
b0445,data/raw/imagenette2-320/val/n03445777/n03445777_10550.JPEG,n03445777_10550.JPEG,574,n03445777,golf_ball,val,2918ec663d9934016b1c2c3a01c6d274b07009e49778037548e4d0ded36dca0e
b0446,data/raw/imagenette2-320/val/n03445777/n03445777_1292.JPEG,n03445777_1292.JPEG,574,n03445777,golf_ball,val,67e6dc69f4d2869d4371d2df3e2fd0e5446189a3b2ce55ce9695136d9e1aaab6
b0447,data/raw/imagenette2-320/val/n03445777/n03445777_1291.JPEG,n03445777_1291.JPEG,574,n03445777,golf_ball,val,63f5dcc7a83386f5f541aff0df68653288debae6057715e0660532faede0e82b
b0448,data/raw/imagenette2-320/val/n03445777/ILSVRC2012_val_00008161.JPEG,ILSVRC2012_val_00008161.JPEG,574,n03445777,golf_ball,val,77a27c3d124457e21b1dcd9ed5f6adc4e1fbb51736f7894136363a52d9e6a7f1
b0449,data/raw/imagenette2-320/val/n03445777/n03445777_3421.JPEG,n03445777_3421.JPEG,574,n03445777,golf_ball,val,3961a61144bcbf17dccf0c8432b8758305da8ece2594fe97a36a753145bdf3f9
b0450,data/raw/imagenette2-320/val/n03888257/n03888257_850.JPEG,n03888257_850.JPEG,701,n03888257,parachute,val,146a872436ba2a7cac0608d174bb1a06084b6db409eb854616cae08725046bc4
b0451,data/raw/imagenette2-320/val/n03888257/n03888257_9371.JPEG,n03888257_9371.JPEG,701,n03888257,parachute,val,3211bde81a5185af3937ee1953276a76237a7a62866315a757540c85e3d3a4be
b0452,data/raw/imagenette2-320/val/n03888257/n03888257_13100.JPEG,n03888257_13100.JPEG,701,n03888257,parachute,val,2ff3477f7abf6f29cf205b6e2e37b878008c116d6cfd22ab2b16e720c272a87a
b0453,data/raw/imagenette2-320/val/n03888257/n03888257_15312.JPEG,n03888257_15312.JPEG,701,n03888257,parachute,val,53b21880ac1254d1306c55516c07ad117efd1fdc78111ab42bd0f546d2fb5638
b0454,data/raw/imagenette2-320/val/n03888257/n03888257_13072.JPEG,n03888257_13072.JPEG,701,n03888257,parachute,val,9323ced189bd370424638bf6c7e8036e61d3f9813f0012bd375424a384ffae39
b0455,data/raw/imagenette2-320/val/n03888257/n03888257_4580.JPEG,n03888257_4580.JPEG,701,n03888257,parachute,val,7640dc7f93ffc72f30ff74a17a621ab1eeb39df6f57dc27b31a4d51d8351a148
b0456,data/raw/imagenette2-320/val/n03888257/n03888257_31301.JPEG,n03888257_31301.JPEG,701,n03888257,parachute,val,cb681270d25030b62912c02deb427621520b85303e7af490c2a5ee56320c836d
b0457,data/raw/imagenette2-320/val/n03888257/n03888257_34320.JPEG,n03888257_34320.JPEG,701,n03888257,parachute,val,12dd3f15f18c0d0896d891f64eb2162314c379d2b3091d2585ffe47b63cdd1ee
b0458,data/raw/imagenette2-320/val/n03888257/n03888257_12400.JPEG,n03888257_12400.JPEG,701,n03888257,parachute,val,671545b16361d0c485d57b15bdaa00070ed1784dabce2609ed941d0aa4f5b8f8
b0459,data/raw/imagenette2-320/val/n03888257/n03888257_30691.JPEG,n03888257_30691.JPEG,701,n03888257,parachute,val,4e0796e9f2204228fbddaaf59a5298d280ab54d657b13a6d22bcfef156a41180
b0460,data/raw/imagenette2-320/val/n03888257/n03888257_4311.JPEG,n03888257_4311.JPEG,701,n03888257,parachute,val,6eac23f1ab6fa8116ec8bcfa4cf2af35788f62aaf68a0da4ef727d1a8ee1ab4c
b0461,data/raw/imagenette2-320/val/n03888257/n03888257_19792.JPEG,n03888257_19792.JPEG,701,n03888257,parachute,val,769c29aa75b5d7e3481310481c9245407dcc7c2485e7e549cf1e56d31c1f9726
b0462,data/raw/imagenette2-320/val/n03888257/n03888257_15491.JPEG,n03888257_15491.JPEG,701,n03888257,parachute,val,929a394c8a4f6f84d17a06ea673933842a36cf4ecbb547effd3f390d4b3a70a4
b0463,data/raw/imagenette2-320/val/n03888257/ILSVRC2012_val_00042262.JPEG,ILSVRC2012_val_00042262.JPEG,701,n03888257,parachute,val,c93ecba3c303297d4991f98799e5f7396f7429b36e592e893f7dc593f187d68f
b0464,data/raw/imagenette2-320/val/n03888257/n03888257_22061.JPEG,n03888257_22061.JPEG,701,n03888257,parachute,val,2735a22122d040c79f879a8cd0911e00cb5b0680a9b7579353aa9642111094b3
b0465,data/raw/imagenette2-320/val/n03888257/n03888257_9770.JPEG,n03888257_9770.JPEG,701,n03888257,parachute,val,b6463ad25cb1e57a36b18153d591c9b60bbe275b336e1c66bf31228e53f5727b
b0466,data/raw/imagenette2-320/val/n03888257/n03888257_2791.JPEG,n03888257_2791.JPEG,701,n03888257,parachute,val,2d6af2f5428a36262ce220ae0ab8ec7fff74ae7232bd819ede977ea40d188fc4
b0467,data/raw/imagenette2-320/val/n03888257/n03888257_12301.JPEG,n03888257_12301.JPEG,701,n03888257,parachute,val,7d9684dbbc455c10c0ea312ab10d12869ae7717150d2ba1ac392790040a694da
b0468,data/raw/imagenette2-320/val/n03888257/n03888257_19260.JPEG,n03888257_19260.JPEG,701,n03888257,parachute,val,1c7ef8cf3de8a2b388d7f4e1bc17c6af90aaa62aa26189a3e86da3a1a5a7b8af
b0469,data/raw/imagenette2-320/val/n03888257/n03888257_7130.JPEG,n03888257_7130.JPEG,701,n03888257,parachute,val,aeebec72176aefc52181b66d10d32da4dfae3053b37e44e18302f7912812cfb6
b0470,data/raw/imagenette2-320/val/n03888257/n03888257_9932.JPEG,n03888257_9932.JPEG,701,n03888257,parachute,val,aa3f8fe54dd1f15fd5dcdca6c4f81c12120eeaa414cc610af071367a701d6d9e
b0471,data/raw/imagenette2-320/val/n03888257/n03888257_6230.JPEG,n03888257_6230.JPEG,701,n03888257,parachute,val,9bd13d361737420de7bacce4063c4321847dc12df18de475ce1f9ee3fcd78444
b0472,data/raw/imagenette2-320/val/n03888257/n03888257_36971.JPEG,n03888257_36971.JPEG,701,n03888257,parachute,val,707f45d9c790073e6c1ec6e2f9ec2e5f41b81c56a7008284bb1268a645584986
b0473,data/raw/imagenette2-320/val/n03888257/n03888257_32391.JPEG,n03888257_32391.JPEG,701,n03888257,parachute,val,2be952112a18796e2a8dadbc411b2658b046fab39b731cdd29ca803c61431972
b0474,data/raw/imagenette2-320/val/n03888257/n03888257_11450.JPEG,n03888257_11450.JPEG,701,n03888257,parachute,val,aa4db24961e5411c5b37d08598d32e28a30e460e75205964a8f1255be65c53e3
b0475,data/raw/imagenette2-320/val/n03888257/ILSVRC2012_val_00044850.JPEG,ILSVRC2012_val_00044850.JPEG,701,n03888257,parachute,val,f1baa80cdb04c6de20732449c298058c750e216073de58ce0b3c9565ffcbe44b
b0476,data/raw/imagenette2-320/val/n03888257/n03888257_4512.JPEG,n03888257_4512.JPEG,701,n03888257,parachute,val,ab8f87d03f9e1b7e6660786f96f880d5ce7133ea5b1f16f609a8820180802dba
b0477,data/raw/imagenette2-320/val/n03888257/n03888257_9640.JPEG,n03888257_9640.JPEG,701,n03888257,parachute,val,7c416808034b40c6ab7f9b97512431a17aae580fa0a98a88772166184bfe84d3
b0478,data/raw/imagenette2-320/val/n03888257/n03888257_10680.JPEG,n03888257_10680.JPEG,701,n03888257,parachute,val,f41735564447b56cdef7676f231638efca3231f927361336f30a64a61659c795
b0479,data/raw/imagenette2-320/val/n03888257/n03888257_28011.JPEG,n03888257_28011.JPEG,701,n03888257,parachute,val,881886b0fa682afbcebc258180ce98bff024252297e8157e82e168f56053a9ff
b0480,data/raw/imagenette2-320/val/n03888257/n03888257_19960.JPEG,n03888257_19960.JPEG,701,n03888257,parachute,val,83281387ed71300d725a92a1d83f4a53f76eedfe4cdd475787b4633b4c674b54
b0481,data/raw/imagenette2-320/val/n03888257/n03888257_4952.JPEG,n03888257_4952.JPEG,701,n03888257,parachute,val,bf1e82c213ae3cb7505bd053930b5858628012176fbfdc4ab9d6f54201c1cc17
b0482,data/raw/imagenette2-320/val/n03888257/n03888257_2760.JPEG,n03888257_2760.JPEG,701,n03888257,parachute,val,5289e050b6872ca373df89931ceac585b661d0c38a52c0e80b95bb7a469ec807
b0483,data/raw/imagenette2-320/val/n03888257/n03888257_6541.JPEG,n03888257_6541.JPEG,701,n03888257,parachute,val,21e64f576be24a4c66111d1800d235dffcbbec31ef238750e7e4d10ea9636ff4
b0484,data/raw/imagenette2-320/val/n03888257/n03888257_19570.JPEG,n03888257_19570.JPEG,701,n03888257,parachute,val,e50b8127e2a8d7a801b9307f38d593cf24066963ebad5ceb481635a50529f4f3
b0485,data/raw/imagenette2-320/val/n03888257/n03888257_17340.JPEG,n03888257_17340.JPEG,701,n03888257,parachute,val,b54ff4dafc67660e462423bc3087a3337fbc73196ec18b3d3dfcd2faf2c5e537
b0486,data/raw/imagenette2-320/val/n03888257/n03888257_3651.JPEG,n03888257_3651.JPEG,701,n03888257,parachute,val,d431d9f02e9ff83e176cad1692629cd71d0cd3f6067728e59f6024df32336150
b0487,data/raw/imagenette2-320/val/n03888257/n03888257_42680.JPEG,n03888257_42680.JPEG,701,n03888257,parachute,val,062f2b8d187dac78a5524c64264042e71dbae45a09f3d78830a845c12b4984fe
b0488,data/raw/imagenette2-320/val/n03888257/n03888257_17851.JPEG,n03888257_17851.JPEG,701,n03888257,parachute,val,782ca16d46a7a19eb445497828593f301cd447515a5e682396f9a8596ce07816
b0489,data/raw/imagenette2-320/val/n03888257/n03888257_35020.JPEG,n03888257_35020.JPEG,701,n03888257,parachute,val,cd168ab72e01cb8a14b8baabcfe3696ee2106deb1892967d5efa00d09bc5108d
b0490,data/raw/imagenette2-320/val/n03888257/n03888257_3632.JPEG,n03888257_3632.JPEG,701,n03888257,parachute,val,75f597e9ccc921eec7c015121e7ae193651f685e5c5285c84ec3ffa2cdace5c6
b0491,data/raw/imagenette2-320/val/n03888257/n03888257_22302.JPEG,n03888257_22302.JPEG,701,n03888257,parachute,val,22b654cb9d3822aee0d422b8097392af98b924e4a139c1e8c85e33b68b12b0a8
b0492,data/raw/imagenette2-320/val/n03888257/n03888257_5812.JPEG,n03888257_5812.JPEG,701,n03888257,parachute,val,e5b9a0106eadafeaa8df4ca5a1be8fdc8fad711cc07e37e45e669be17ccf57ab
b0493,data/raw/imagenette2-320/val/n03888257/n03888257_12641.JPEG,n03888257_12641.JPEG,701,n03888257,parachute,val,ccdf6a02c25475e96fd9a8afeb729bfba7d37c657c55a4b7c8b6dddeb5e6b48d
b0494,data/raw/imagenette2-320/val/n03888257/n03888257_17421.JPEG,n03888257_17421.JPEG,701,n03888257,parachute,val,35da9dc2fd84de25a50b8f3026e6275d540bffcd40ec23c7e81a3b8d7bd0707d
b0495,data/raw/imagenette2-320/val/n03888257/n03888257_36541.JPEG,n03888257_36541.JPEG,701,n03888257,parachute,val,80ed74f0779c4e808d93143fbf734f13fdd77b5e236d731ee9f848b1d8683652
b0496,data/raw/imagenette2-320/val/n03888257/n03888257_38102.JPEG,n03888257_38102.JPEG,701,n03888257,parachute,val,ef5ea810aa8104e53708a434afb000cc397c3a8cdccfdcd94de677513e868c1d
b0497,data/raw/imagenette2-320/val/n03888257/n03888257_7011.JPEG,n03888257_7011.JPEG,701,n03888257,parachute,val,9f355dd23ea4fdc14418a0ee45b6aaabc937be089b26e0b37e817f168ba07bf7
b0498,data/raw/imagenette2-320/val/n03888257/n03888257_29090.JPEG,n03888257_29090.JPEG,701,n03888257,parachute,val,4635374fbd232b9a29e0f037cab883b7c1cad91318432418576c4a722698b152
b0499,data/raw/imagenette2-320/val/n03888257/n03888257_70632.JPEG,n03888257_70632.JPEG,701,n03888257,parachute,val,c87e1cd77efa93e1e822e614dfb58774fb8621989fa59c83ca6cc975c00ca8c6
